geo,week,spend,revenue
Geo 18,2023-04-24,11004.8,107224.07
Geo 18,2023-05-01,10854.67,101038.31
Geo 18,2023-05-08,12715.78,102686.53
Geo 18,2023-05-15,11608.18,92568.56
Geo 18,2023-05-22,11172.31,102191.47
Geo 18,2023-05-29,10866.99,94984.17
Geo 18,2023-06-05,12106.63,92432.2
Geo 18,2023-06-12,9905.3,85723.01
Geo 18,2023-06-19,11471.08,84442.9
Geo 18,2023-06-26,9805.24,80951.89
Geo 18,2023-07-03,11568.78,88332.86
Geo 18,2023-07-10,10595.0,85765.79
Geo 18,2023-07-17,10853.13,89259.85
Geo 18,2023-07-24,10380.17,80917.75
Geo 18,2023-07-31,10738.13,85068.67
Geo 18,2023-08-07,10700.92,90430.14
Geo 18,2023-08-14,10704.2,104264.77
Geo 18,2023-08-21,10855.4,85534.05
Geo 18,2023-08-28,10590.2,78799.8
Geo 18,2023-09-04,11067.34,85452.88
Geo 18,2023-09-11,10887.34,88122.51
Geo 18,2023-09-18,9724.52,86549.05
Geo 18,2023-09-25,9568.6,91719.78
Geo 18,2023-10-02,11283.61,82752.26
Geo 18,2023-10-09,9674.63,88609.06
Geo 18,2023-10-16,10437.99,88784.06
Geo 18,2023-10-23,10557.51,91045.12
Geo 18,2023-10-30,9603.33,101429.65
Geo 18,2023-11-06,9697.37,83951.17
Geo 18,2023-11-13,10325.49,80091.57
Geo 18,2023-11-20,10754.19,86733.37
Geo 18,2023-11-27,11280.88,96753.01
Geo 18,2023-12-04,11189.05,97991.62
Geo 18,2023-12-11,10990.45,95141.88
Geo 18,2023-12-18,11036.71,93511.9
Geo 18,2023-12-25,11460.87,89132.01
Geo 18,2024-01-01,12734.76,89156.49
Geo 18,2024-01-08,11165.4,95090.74
Geo 18,2024-01-15,11910.78,93302.61
Geo 18,2024-01-22,11911.78,95048.76
Geo 18,2024-01-29,11867.42,103689.64
Geo 18,2024-02-05,11992.08,98359.06
Geo 18,2024-02-12,13614.04,106166.66
Geo 18,2024-02-19,11828.55,100134.45
Geo 18,2024-02-26,12878.62,99528.84
Geo 18,2024-03-04,14472.76,103968.93
Geo 18,2024-03-11,12926.86,90642.45
Geo 18,2024-03-18,12527.34,89565.55
Geo 18,2024-03-25,12706.13,93960.68
Geo 19,2022-04-04,27065.29,209640.23
Geo 19,2022-04-11,25100.28,194688.05
Geo 19,2022-04-18,22800.29,201751.61
Geo 19,2022-04-25,22229.35,198578.44
Geo 19,2022-05-02,25005.72,197967.4
Geo 19,2022-05-09,25880.8,193300.34
Geo 19,2022-05-16,24878.79,201831.7
Geo 19,2022-05-23,23140.78,223182.42
Geo 19,2022-05-30,27147.74,245637.06
Geo 19,2022-06-06,25468.0,239321.39
Geo 19,2022-06-13,22993.06,199587.36
Geo 19,2022-06-20,24703.04,197326.02
Geo 19,2022-06-27,23565.94,190141.71
Geo 19,2022-07-04,25554.36,187168.59
Geo 19,2022-07-11,25396.74,195969.84
Geo 19,2022-07-18,23717.11,212350.41
Geo 19,2022-07-25,22140.66,178583.96
Geo 19,2022-08-01,23499.77,184379.96
Geo 19,2022-08-08,24833.69,168028.82
Geo 19,2022-08-15,25901.43,176151.33
Geo 19,2022-08-22,23514.76,214746.81
Geo 19,2022-08-29,21629.8,177866.12
Geo 19,2022-09-05,23326.64,166586.03
Geo 19,2022-09-12,23326.68,202618.95
Geo 19,2022-09-19,24194.22,186868.12
Geo 19,2022-09-26,21980.76,196026.98
Geo 19,2022-10-03,22660.19,188125.72
Geo 19,2022-10-10,23257.19,178222.11
Geo 19,2022-10-17,23690.05,202672.69
Geo 19,2022-10-24,26027.52,189308.36
Geo 19,2022-10-31,23231.23,174140.89
Geo 19,2022-11-07,22911.9,211444.37
Geo 19,2022-11-14,25083.68,187865.77
Geo 19,2022-11-21,22819.34,191965.02
Geo 19,2022-11-28,23236.74,187867.78
Geo 19,2022-12-05,23319.45,184996.52
Geo 19,2022-12-12,25603.4,215732.27
Geo 19,2022-12-19,22366.21,203405.76
Geo 19,2022-12-26,25722.09,191696.61
Geo 19,2023-01-02,25853.74,204423.42
Geo 19,2023-01-09,27020.68,205090.46
Geo 19,2023-01-16,27924.2,213013.86
Geo 19,2023-01-23,26430.93,217591.46
Geo 19,2023-01-30,26973.82,205950.62
Geo 19,2023-02-06,25443.81,204912.62
Geo 19,2023-02-13,26009.13,190008.06
Geo 19,2023-02-20,25542.64,198677.6
Geo 19,2023-02-27,23064.14,217850.27
Geo 19,2023-03-06,24417.57,210004.78
Geo 19,2023-03-13,26718.78,201767.1
Geo 19,2023-03-20,27475.53,212284.42
Geo 19,2023-03-27,28564.09,211003.63
Geo 19,2023-04-03,30158.29,218211.38
Geo 19,2023-04-10,27813.64,241031.59
Geo 19,2023-04-17,28060.79,234342.4
Geo 19,2023-04-24,25280.71,227043.07
Geo 19,2023-05-01,25860.04,227733.35
Geo 19,2023-05-08,26763.3,268366.84
Geo 19,2023-05-15,23433.85,262341.48
Geo 19,2023-05-22,22459.62,268063.63
Geo 19,2023-05-29,26385.32,260964.34
Geo 19,2023-06-05,27242.03,251423.36
Geo 19,2023-06-12,25066.71,234499.54
Geo 19,2023-06-19,25237.6,230231.5
Geo 19,2023-06-26,25753.91,209312.78
Geo 19,2023-07-03,25962.1,218415.57
Geo 19,2023-07-10,27931.3,208250.99
Geo 19,2023-07-17,24983.64,197006.01
Geo 19,2023-07-24,23942.03,202485.54
Geo 19,2023-07-31,24598.94,205920.46
Geo 19,2023-08-07,26508.58,188876.03
Geo 19,2023-08-14,23752.47,210731.01
Geo 19,2023-08-21,26493.36,171033.77
Geo 19,2023-08-28,23546.55,180535.46
Geo 19,2023-09-04,22357.04,197068.3
Geo 19,2023-09-11,21746.66,203924.4
Geo 19,2023-09-18,21758.88,201495.39
Geo 19,2023-09-25,21426.04,221392.44
Geo 19,2023-10-02,22407.26,227116.44
Geo 19,2023-10-09,26717.38,198691.94
Geo 19,2023-10-16,26792.41,203464.96
Geo 19,2023-10-23,24564.42,213956.88
Geo 19,2023-10-30,23816.46,221106.8
Geo 19,2023-11-06,23671.2,237681.02
Geo 19,2023-11-13,27333.69,236607.99
Geo 19,2023-11-20,26693.72,228147.84
Geo 19,2023-11-27,28320.61,234415.54
Geo 19,2023-12-04,27800.32,222319.9
Geo 19,2023-12-11,25049.77,213437.74
Geo 19,2023-12-18,24486.04,240533.76
Geo 19,2023-12-25,27181.74,213914.44
Geo 19,2024-01-01,26906.87,207149.17
Geo 19,2024-01-08,28934.74,212984.56
Geo 19,2024-01-15,26428.96,215532.79
Geo 19,2024-01-22,26293.97,226594.04
Geo 19,2024-01-29,28406.15,233616.99
Geo 19,2024-02-05,29517.4,217486.13
Geo 19,2024-02-12,28863.97,209989.64
Geo 19,2024-02-19,28473.68,233645.23
Geo 19,2024-02-26,29221.42,228131.99
Geo 19,2024-03-04,25593.19,234217.16
Geo 19,2024-03-11,29011.95,234165.08
Geo 19,2024-03-18,27498.62,210755.35
Geo 19,2024-03-25,27589.31,236162.81
Geo 20,2022-04-04,20421.15,173685.5
Geo 20,2022-04-11,18753.36,174306.58
Geo 20,2022-04-18,19586.74,172960.06
Geo 20,2022-04-25,19907.69,173719.62
Geo 20,2022-05-02,19012.38,164490.31
Geo 20,2022-05-09,18396.74,166655.72
Geo 20,2022-05-16,19675.58,179657.81
Geo 20,2022-05-23,20829.07,162009.28
Geo 20,2022-05-30,18947.32,160220.1
Geo 20,2022-06-06,18229.44,160176.28
Geo 20,2022-06-13,17659.91,154945.57
Geo 20,2022-06-20,18842.68,165678.04
Geo 20,2022-06-27,20329.69,153047.27
Geo 20,2022-07-04,19218.09,162742.63
Geo 20,2022-07-11,17116.53,161225.2
Geo 20,2022-07-18,20070.3,185506.66
Geo 20,2022-07-25,19137.34,162358.34
Geo 20,2022-08-01,18999.96,181209.5
Geo 20,2022-08-08,19110.86,181639.89
Geo 20,2022-08-15,17997.97,156861.0
Geo 20,2022-08-22,17692.41,148917.68
Geo 20,2022-08-29,18512.97,136543.54
Geo 20,2022-09-05,19281.62,152561.45
Geo 20,2022-09-12,17832.27,132927.23
Geo 20,2022-09-19,18331.33,123842.01
Geo 20,2022-09-26,18181.27,140195.83
Geo 20,2022-10-03,15494.32,149452.82
Geo 20,2022-10-10,17765.95,165069.37
Geo 20,2022-10-17,17940.75,146783.71
Geo 20,2022-10-24,19401.2,149881.44
Geo 20,2022-10-31,19163.17,142801.09
Geo 20,2022-11-07,20102.28,152876.9
Geo 20,2022-11-14,21438.32,159042.09
Geo 20,2022-11-21,20069.89,130961.72
Geo 20,2022-11-28,19858.88,134318.34
Geo 20,2022-12-05,19700.54,151322.5
Geo 20,2022-12-12,19163.1,151030.28
Geo 20,2022-12-19,19807.79,152222.34
Geo 20,2022-12-26,20812.99,157492.49
Geo 20,2023-01-02,18049.84,164159.97
Geo 20,2023-01-09,23746.6,179706.21
Geo 20,2023-01-16,21769.26,157491.61
Geo 20,2023-01-23,21708.33,160888.94
Geo 20,2023-01-30,21308.6,140421.36
Geo 20,2023-02-06,21696.58,153505.85
Geo 20,2023-02-13,19941.48,157662.62
Geo 20,2023-02-20,25048.38,146235.11
Geo 20,2023-02-27,23146.26,142743.23
Geo 20,2023-03-06,20404.68,149164.0
Geo 20,2023-03-13,22431.87,152155.19
Geo 20,2023-03-20,22681.72,166136.68
Geo 20,2023-03-27,23079.79,169901.92
Geo 20,2023-04-03,22264.35,186282.16
Geo 20,2023-04-10,22072.89,194289.61
Geo 20,2023-04-17,21913.66,164646.85
Geo 20,2023-04-24,23687.53,180533.7
Geo 20,2023-05-01,22741.49,190855.29
Geo 20,2023-05-08,22987.8,202182.2
Geo 20,2023-05-15,23533.15,197021.2
Geo 20,2023-05-22,22563.11,182005.21
Geo 20,2023-05-29,22204.76,189205.12
Geo 20,2023-06-05,21849.73,187876.55
Geo 20,2023-06-12,20949.63,182956.81
Geo 20,2023-06-19,19544.64,130012.46
Geo 20,2023-06-26,20397.28,153770.18
Geo 20,2023-07-03,21498.2,149446.4
Geo 20,2023-07-10,21173.42,161751.26
Geo 20,2023-07-17,20552.9,146908.88
Geo 20,2023-07-24,19634.91,162232.29
Geo 20,2023-07-31,19658.78,162268.16
Geo 20,2023-08-07,19862.5,182391.55
Geo 20,2023-08-14,20893.21,173330.99
Geo 20,2023-08-21,18789.92,168464.14
Geo 20,2023-08-28,16997.49,159032.53
Geo 20,2023-09-04,17276.4,166482.33
Geo 20,2023-09-11,18778.72,158775.95
Geo 20,2023-09-18,19234.4,182197.62
Geo 20,2023-09-25,18730.73,157319.85
Geo 20,2023-10-02,17413.29,158578.36
Geo 20,2023-10-09,20465.26,168021.77
Geo 20,2023-10-16,19719.41,153598.77
Geo 20,2023-10-23,19301.47,168658.52
Geo 20,2023-10-30,18711.66,171429.56
Geo 20,2023-11-06,20745.32,153364.58
Geo 20,2023-11-13,21095.95,161973.77
Geo 20,2023-11-20,19817.58,141139.13
Geo 20,2023-11-27,20399.96,142120.01
Geo 20,2023-12-04,20516.62,163945.45
Geo 20,2023-12-11,22330.91,171435.01
Geo 20,2023-12-18,21995.38,183362.1
Geo 20,2023-12-25,23107.9,162296.12
Geo 20,2024-01-01,23769.82,182612.72
Geo 20,2024-01-08,21740.56,196789.98
Geo 20,2024-01-15,23450.44,178165.07
Geo 20,2024-01-22,25523.21,177211.11
Geo 20,2024-01-29,25197.49,177250.18
Geo 20,2024-02-05,22738.1,165414.9
Geo 20,2024-02-12,22049.5,174374.92
Geo 20,2024-02-19,23498.2,182314.96
Geo 20,2024-02-26,23231.83,175018.8
Geo 20,2024-03-04,22393.68,179733.79
Geo 20,2024-03-11,22925.74,165066.35
Geo 20,2024-03-18,23631.08,188571.29
Geo 20,2024-03-25,22003.91,178549.63
Geo 21,2022-04-04,10080.8,84806.76
Geo 21,2022-04-11,10375.06,86794.16
Geo 21,2022-04-18,10854.6,82126.09
Geo 21,2022-04-25,10806.26,77971.5
Geo 21,2022-05-02,8980.36,87845.37
Geo 21,2022-05-09,9135.88,90246.48
Geo 21,2022-05-16,9028.03,91141.54
Geo 21,2022-05-23,9991.02,89506.36
Geo 21,2022-05-30,10057.6,84844.57
Geo 21,2022-06-06,10273.93,90260.39
Geo 21,2022-06-13,10510.16,82597.2
Geo 21,2022-06-20,9068.49,79191.7
Geo 21,2022-06-27,9818.08,78845.04
Geo 21,2022-07-04,10093.09,72965.68
Geo 21,2022-07-11,8982.09,85442.12
Geo 21,2022-07-18,9717.17,75322.05
Geo 21,2022-07-25,10076.07,72961.44
Geo 21,2022-08-01,8506.1,71049.39
Geo 21,2022-08-08,9352.27,72287.02
Geo 21,2022-08-15,8549.76,71019.43
Geo 21,2022-08-22,7393.69,77791.31
Geo 21,2022-08-29,8702.19,61957.33
Geo 21,2022-09-05,8723.91,71444.87
Geo 21,2022-09-12,8609.96,68057.02
Geo 21,2022-09-19,8380.25,63621.69
Geo 21,2022-09-26,8896.71,69335.77
Geo 21,2022-10-03,7366.61,75521.4
Geo 21,2022-10-10,8155.47,73764.56
Geo 21,2022-10-17,8375.01,70436.49
Geo 21,2022-10-24,8684.37,68874.42
Geo 21,2022-10-31,8322.99,75378.68
Geo 21,2022-11-07,9484.7,67099.03
Geo 21,2022-11-14,8522.17,70483.98
Geo 21,2022-11-21,9335.45,78690.5
Geo 21,2022-11-28,9354.24,86053.4
Geo 21,2022-12-05,10022.19,80149.23
Geo 21,2022-12-12,10084.94,84827.04
Geo 21,2022-12-19,10323.47,89062.41
Geo 21,2022-12-26,10139.39,85187.05
Geo 21,2023-01-02,9962.54,82426.05
Geo 21,2023-01-09,10232.31,79017.8
Geo 21,2023-01-16,10346.99,81721.34
Geo 21,2023-01-23,10594.93,84895.69
Geo 21,2023-01-30,10705.86,83905.39
Geo 21,2023-02-06,12512.31,80194.72
Geo 21,2023-02-13,10707.32,80571.13
Geo 21,2023-02-20,10713.57,70584.91
Geo 21,2023-02-27,10229.25,77889.53
Geo 21,2023-03-06,9599.89,81588.75
Geo 21,2023-03-13,11080.52,82482.2
Geo 21,2023-03-20,11426.88,77961.69
Geo 21,2023-03-27,11380.74,87373.2
Geo 21,2023-04-03,9715.61,75195.4
Geo 21,2023-04-10,10728.92,83527.11
Geo 21,2023-04-17,11449.42,86346.12
Geo 21,2023-04-24,10306.08,91050.94
Geo 21,2023-05-01,11664.46,94832.34
Geo 21,2023-05-08,10907.54,84564.47
Geo 21,2023-05-15,10813.84,84847.24
Geo 21,2023-05-22,10171.13,87793.23
Geo 21,2023-05-29,9099.01,89102.64
Geo 21,2023-06-05,8905.95,84827.91
Geo 21,2023-06-12,9329.6,77652.78
Geo 21,2023-06-19,9225.11,76934.65
Geo 21,2023-06-26,10227.53,72726.69
Geo 21,2023-07-03,9603.35,74834.66
Geo 21,2023-07-10,10179.44,73223.72
Geo 21,2023-07-17,10205.88,80977.26
Geo 21,2023-07-24,9629.08,79665.13
Geo 21,2023-07-31,10568.39,72952.71
Geo 21,2023-08-07,9326.83,73124.96
Geo 21,2023-08-14,9023.55,68728.05
Geo 21,2023-08-21,9038.23,75937.57
Geo 21,2023-08-28,9208.98,71130.12
Geo 21,2023-09-04,8740.55,73795.41
Geo 21,2023-09-11,8516.8,75315.59
Geo 21,2023-09-18,9655.55,71727.11
Geo 21,2023-09-25,9072.44,72152.92
Geo 21,2023-10-02,9527.65,81675.62
Geo 21,2023-10-09,8922.12,79400.29
Geo 21,2023-10-16,8197.54,76115.17
Geo 21,2023-10-23,9300.84,80861.36
Geo 21,2023-10-30,9314.26,72796.71
Geo 21,2023-11-06,10220.11,71307.83
Geo 21,2023-11-13,9622.75,73958.57
Geo 21,2023-11-20,10611.99,81007.78
Geo 21,2023-11-27,10879.89,91841.36
Geo 21,2023-12-04,11320.91,84799.17
Geo 21,2023-12-11,11326.22,91350.8
Geo 21,2023-12-18,10333.83,92744.79
Geo 21,2023-12-25,10160.91,88619.78
Geo 21,2024-01-01,10368.27,81563.46
Geo 21,2024-01-08,10636.19,86803.32
Geo 21,2024-01-15,10801.78,67233.02
Geo 21,2024-01-22,11289.37,79682.85
Geo 21,2024-01-29,10762.61,76443.78
Geo 21,2024-02-05,11365.7,79410.12
Geo 21,2024-02-12,11056.35,76682.43
Geo 21,2024-02-19,10682.16,79095.65
Geo 21,2024-02-26,10751.33,78550.67
Geo 21,2024-03-04,11872.76,78277.21
Geo 21,2024-03-11,11072.57,81034.71
Geo 21,2024-03-18,11089.42,78861.32
Geo 21,2024-03-25,10788.24,79842.19
Geo 22,2022-04-04,14061.76,107161.62
Geo 22,2022-04-11,15033.05,111109.63
Geo 22,2022-04-18,16655.57,103957.08
Geo 22,2022-04-25,15090.49,116902.56
Geo 22,2022-05-02,13355.12,124958.99
Geo 22,2022-05-09,14029.75,125071.14
Geo 22,2022-05-16,14694.96,111022.91
Geo 22,2022-05-23,13631.16,114261.38
Geo 22,2022-05-30,13487.67,115049.78
Geo 22,2022-06-06,14464.81,102181.53
Geo 22,2022-06-13,13774.84,107854.05
Geo 22,2022-06-20,11914.05,106147.56
Geo 22,2022-06-27,11932.64,102340.47
Geo 22,2022-07-04,11834.08,106230.51
Geo 22,2022-07-11,12996.43,91138.06
Geo 22,2022-07-18,13632.44,96992.22
Geo 22,2022-07-25,11849.54,82807.77
Geo 22,2022-08-01,11796.64,90657.47
Geo 22,2022-08-08,12072.25,88238.3
Geo 22,2022-08-15,10909.88,90183.94
Geo 22,2022-08-22,11372.66,100758.31
Geo 22,2022-08-29,11335.91,103494.07
Geo 22,2022-09-05,11117.96,104140.02
Geo 22,2022-09-12,12578.31,115887.58
Geo 22,2022-09-19,11791.71,103454.32
Geo 22,2022-09-26,11474.44,98026.99
Geo 22,2022-10-03,11864.45,78645.87
Geo 22,2022-10-10,12604.39,84935.42
Geo 22,2022-10-17,12700.05,91298.57
Geo 22,2022-10-24,12205.61,90679.45
Geo 22,2022-10-31,12860.95,83169.65
Geo 22,2022-11-07,13037.36,88555.85
Geo 22,2022-11-14,12200.5,98973.65
Geo 22,2022-11-21,13287.77,97727.97
Geo 22,2022-11-28,13643.72,108621.72
Geo 22,2022-12-05,12473.41,108005.94
Geo 22,2022-12-12,13353.45,102545.11
Geo 22,2022-12-19,13901.64,101651.22
Geo 22,2022-12-26,11741.47,103595.66
Geo 22,2023-01-02,13682.86,103983.48
Geo 22,2023-01-09,13325.23,106912.45
Geo 22,2023-01-16,11965.04,104624.19
Geo 22,2023-01-23,13340.98,121208.84
Geo 22,2023-01-30,13840.54,114856.45
Geo 22,2023-02-06,15279.0,113683.99
Geo 22,2023-02-13,16499.61,106904.3
Geo 22,2023-02-20,14106.03,100138.19
Geo 22,2023-02-27,14304.52,114464.25
Geo 22,2023-03-06,14490.56,85542.04
Geo 22,2023-03-13,14418.97,99632.3
Geo 22,2023-03-20,12672.0,104020.92
Geo 22,2023-03-27,12152.42,102544.52
Geo 22,2023-04-03,12524.54,105505.14
Geo 22,2023-04-10,13612.23,109056.2
Geo 22,2023-04-17,14376.43,123710.02
Geo 22,2023-04-24,14870.3,127594.05
Geo 22,2023-05-01,16645.93,120603.37
Geo 22,2023-05-08,14953.69,113514.48
Geo 22,2023-05-15,14907.52,114841.11
Geo 22,2023-05-22,14637.18,114545.81
Geo 22,2023-05-29,13818.34,111690.05
Geo 22,2023-06-05,14143.72,104656.88
Geo 22,2023-06-12,13331.41,110926.21
Geo 22,2023-06-19,12049.06,111604.18
Geo 22,2023-06-26,13023.56,104536.65
Geo 22,2023-07-03,13694.17,107420.71
Geo 22,2023-07-10,13413.11,107743.56
Geo 22,2023-07-17,13741.01,118343.56
Geo 22,2023-07-24,14087.94,109293.05
Geo 22,2023-07-31,12971.87,110044.66
Geo 22,2023-08-07,12755.05,100097.86
Geo 22,2023-08-14,11467.87,105204.82
Geo 22,2023-08-21,12795.31,105364.52
Geo 22,2023-08-28,12861.36,102720.4
Geo 22,2023-09-04,13183.09,108238.52
Geo 22,2023-09-11,13246.92,97179.52
Geo 22,2023-09-18,13136.36,96233.49
Geo 22,2023-09-25,13772.74,85885.23
Geo 22,2023-10-02,12804.92,94980.82
Geo 22,2023-10-09,14996.55,104207.68
Geo 22,2023-10-16,14825.45,93557.5
Geo 22,2023-10-23,14644.73,99500.47
Geo 22,2023-10-30,12515.85,99889.15
Geo 22,2023-11-06,11879.18,118378.3
Geo 22,2023-11-13,11962.62,106856.86
Geo 22,2023-11-20,13692.0,106023.52
Geo 22,2023-11-27,14641.27,94357.86
Geo 22,2023-12-04,14722.24,107664.1
Geo 22,2023-12-11,16065.13,98326.13
Geo 22,2023-12-18,16158.45,90431.16
Geo 22,2023-12-25,15316.53,96815.8
Geo 22,2024-01-01,14176.39,98193.05
Geo 22,2024-01-08,16241.34,103077.08
Geo 22,2024-01-15,16809.27,105652.66
Geo 22,2024-01-22,15395.96,113680.73
Geo 22,2024-01-29,15468.3,105715.74
Geo 22,2024-02-05,15811.55,99005.64
Geo 22,2024-02-12,14445.88,99461.73
Geo 22,2024-02-19,14997.57,87390.54
Geo 22,2024-02-26,16481.46,91830.18
Geo 22,2024-03-04,15955.32,110613.39
Geo 22,2024-03-11,15697.38,110540.94
Geo 22,2024-03-18,16085.94,119823.48
Geo 22,2024-03-25,14390.01,124969.2
Geo 23,2022-04-04,9682.61,74987.2
Geo 23,2022-04-11,9329.01,72346.32
Geo 23,2022-04-18,9037.57,72331.59
Geo 23,2022-04-25,8019.95,72972.77
Geo 23,2022-05-02,8518.32,65244.97
Geo 23,2022-05-09,8223.58,77995.26
Geo 23,2022-05-16,8837.16,76315.7
Geo 23,2022-05-23,9296.86,71837.71
Geo 23,2022-05-30,8400.06,72464.09
Geo 23,2022-06-06,8177.99,78812.78
Geo 23,2022-06-13,8760.14,74282.74
Geo 23,2022-06-20,8501.24,71899.49
Geo 23,2022-06-27,8133.94,75730.23
Geo 23,2022-07-04,8069.81,68670.62
Geo 23,2022-07-11,8165.72,63146.28
Geo 23,2022-07-18,8110.91,67423.4
Geo 23,2022-07-25,9544.56,66407.2
Geo 23,2022-08-01,8173.67,64197.61
Geo 23,2022-08-08,7937.93,68919.77
Geo 23,2022-08-15,7862.22,67211.9
Geo 23,2022-08-22,7133.41,66380.69
Geo 23,2022-08-29,7177.49,61249.53
Geo 23,2022-09-05,6780.15,57353.11
Geo 23,2022-09-12,8034.25,62740.97
Geo 23,2022-09-19,7211.78,54333.34
Geo 23,2022-09-26,6786.86,57512.62
Geo 23,2022-10-03,8144.3,67663.88
Geo 23,2022-10-10,7202.03,62289.59
Geo 23,2022-10-17,8432.53,67024.23
Geo 23,2022-10-24,8825.24,62898.49
Geo 23,2022-10-31,8459.4,68097.29
Geo 23,2022-11-07,8117.01,71092.12
Geo 23,2022-11-14,8364.56,77485.47
Geo 23,2022-11-21,8830.46,69613.03
Geo 23,2022-11-28,8189.42,68803.61
Geo 23,2022-12-05,8332.0,77376.41
Geo 23,2022-12-12,9564.76,74692.95
Geo 23,2022-12-19,9280.68,68920.56
Geo 23,2022-12-26,8254.09,66164.59
Geo 23,2023-01-02,9235.34,69381.91
Geo 23,2023-01-09,9321.65,67886.52
Geo 23,2023-01-16,10421.84,67725.04
Geo 23,2023-01-23,9059.36,73543.51
Geo 23,2023-01-30,8725.39,69639.71
Geo 23,2023-02-06,9447.77,70017.54
Geo 23,2023-02-13,9091.26,73728.41
Geo 23,2023-02-20,10182.69,79204.55
Geo 23,2023-02-27,10192.93,74200.69
Geo 23,2023-03-06,9303.57,78733.41
Geo 23,2023-03-13,9758.73,72645.5
Geo 23,2023-03-20,8694.24,77717.33
Geo 23,2023-03-27,8746.1,80523.8
Geo 23,2023-04-03,9303.39,82466.33
Geo 23,2023-04-10,9360.89,74704.31
Geo 23,2023-04-17,7861.44,75922.85
Geo 23,2023-04-24,9318.36,83475.04
Geo 23,2023-05-01,9159.03,78840.57
Geo 23,2023-05-08,9616.4,82461.45
Geo 23,2023-05-15,8849.49,77255.42
Geo 23,2023-05-22,8442.55,77368.64
Geo 23,2023-05-29,8517.09,84709.34
Geo 23,2023-06-05,9030.73,87769.15
Geo 23,2023-06-12,9229.04,75122.01
Geo 23,2023-06-19,9284.54,81794.14
Geo 23,2023-06-26,9686.45,74635.37
Geo 23,2023-07-03,8168.89,80194.5
Geo 23,2023-07-10,8239.96,90878.39
Geo 23,2023-07-17,8335.21,84889.08
Geo 23,2023-07-24,8716.58,75161.28
Geo 23,2023-07-31,7604.81,80622.88
Geo 23,2023-08-07,7873.8,76505.68
Geo 23,2023-08-14,8298.2,75464.42
Geo 23,2023-08-21,8236.04,78440.43
Geo 23,2023-08-28,7519.25,64592.98
Geo 23,2023-09-04,7668.52,72616.96
Geo 23,2023-09-11,7342.43,79760.65
Geo 23,2023-09-18,8348.92,72292.14
Geo 23,2023-09-25,8118.04,71411.05
Geo 23,2023-10-02,8391.96,73416.85
Geo 23,2023-10-09,8473.81,76066.71
Geo 23,2023-10-16,9225.17,77840.07
Geo 23,2023-10-23,8218.5,75786.61
Geo 23,2023-10-30,8374.05,74062.18
Geo 23,2023-11-06,8158.26,81960.66
Geo 23,2023-11-13,8770.78,72323.37
Geo 23,2023-11-20,9310.83,80244.89
Geo 23,2023-11-27,9257.64,71958.06
Geo 23,2023-12-04,9794.93,75871.76
Geo 23,2023-12-11,8727.58,69785.69
Geo 23,2023-12-18,8941.69,68219.43
Geo 23,2023-12-25,9908.09,78911.85
Geo 23,2024-01-01,10398.21,78854.99
Geo 23,2024-01-08,8616.65,81413.62
Geo 23,2024-01-15,9099.48,80049.92
Geo 23,2024-01-22,9875.61,78179.74
Geo 23,2024-01-29,10139.99,85304.15
Geo 23,2024-02-05,10307.64,87723.01
Geo 23,2024-02-12,11397.69,84763.82
Geo 23,2024-02-19,9455.96,82871.41
Geo 23,2024-02-26,10201.0,84607.16
Geo 23,2024-03-04,10780.79,87432.99
Geo 23,2024-03-11,10466.82,90332.84
Geo 23,2024-03-18,10433.77,91430.83
Geo 23,2024-03-25,9779.99,93246.57
Geo 24,2022-04-04,24133.59,170228.49
Geo 24,2022-04-11,22041.37,184054.75
Geo 24,2022-04-18,22254.88,186634.13
Geo 24,2022-04-25,23035.01,194698.42
Geo 24,2022-05-02,22881.04,200041.52
Geo 24,2022-05-09,19905.76,212550.62
Geo 24,2022-05-16,18259.94,212861.02
Geo 24,2022-05-23,19748.53,192086.68
Geo 24,2022-05-30,20548.9,203772.51
Geo 24,2022-06-06,21711.19,185733.32
Geo 24,2022-06-13,19534.89,165893.99
Geo 24,2022-06-20,19580.98,180564.63
Geo 24,2022-06-27,20695.67,161069.27
Geo 24,2022-07-04,19981.77,176430.28
Geo 24,2022-07-11,19913.51,173610.47
Geo 24,2022-07-18,17087.72,177715.0
Geo 24,2022-07-25,16770.99,152895.21
Geo 24,2022-08-01,18603.18,151173.86
Geo 24,2022-08-08,21207.88,169209.88
Geo 24,2022-08-15,20929.8,169675.3
Geo 24,2022-08-22,22530.54,171367.42
Geo 24,2022-08-29,19641.18,158048.21
Geo 24,2022-09-05,18534.73,170951.02
Geo 24,2022-09-12,17626.57,187038.3
Geo 24,2022-09-19,19344.78,200266.3
Geo 24,2022-09-26,16988.41,171370.63
Geo 24,2022-10-03,19203.44,155601.74
Geo 24,2022-10-10,18574.09,156696.06
Geo 24,2022-10-17,19204.34,165113.84
Geo 24,2022-10-24,20691.73,178082.13
Geo 24,2022-10-31,22955.78,162883.65
Geo 24,2022-11-07,20219.17,186586.86
Geo 24,2022-11-14,19454.3,187667.65
Geo 24,2022-11-21,20422.34,180495.35
Geo 24,2022-11-28,19937.21,179316.71
Geo 24,2022-12-05,19463.8,180760.19
Geo 24,2022-12-12,23547.24,162293.6
Geo 24,2022-12-19,22585.52,168232.32
Geo 24,2022-12-26,20726.68,179064.36
